init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2002-aug24,ens1,200209,-0.01630,-0.45481,0.68338,-1.11719,-0.62801,-0.36416,0.81440,-1.56096,0.36261,0.46771
2002-aug29,ens1,200209,-0.11934,0.01960,-0.10724,0.01279,-0.22097,-1.45277,2.20705,-2.39624,0.07456,-0.02376
2003-jun15,ens1,200307,-1.53106,1.98639,-0.45241,0.16628,-1.11833,-0.22576,1.72044,0.61816,-0.06334,0.09097
2003-jun20,ens1,200307,-0.59761,1.34347,0.25402,-0.51837,0.06763,0.08510,1.22181,-0.49060,1.23526,-0.71070
2003-jun25,ens1,200307,1.62443,0.51145,0.47153,0.38087,-0.02593,0.03295,-0.15921,1.11826,-0.59749,0.17454
2003-jun30,ens1,200307,-0.23605,0.62931,0.32764,0.13414,-0.07524,0.43992,1.00969,-0.68395,0.26092,0.32685
2003-jul15,ens1,200308,-0.39839,0.72094,0.30840,-0.89142,0.32911,0.00882,-0.38211,-0.37623,0.52565,-0.82332
2003-jul20,ens1,200308,-1.82473,1.49726,-0.06472,-0.70991,0.41240,1.67898,1.41040,0.16593,-0.32917,-1.06743
2003-jul25,ens1,200308,1.51968,-3.14802,1.04008,0.85807,1.59278,0.52433,-1.53318,-0.50206,-1.45421,1.06781
2003-jul30,ens1,200308,-0.11552,-0.27414,1.25344,0.71405,-0.49143,0.39761,0.20467,-0.69558,-0.11767,1.13884
2003-aug14,ens1,200309,-0.96424,-0.64579,0.18084,0.74633,1.98352,-1.01328,0.96338,-0.10230,-0.36607,0.70162
2003-aug19,ens1,200309,-0.51125,-0.07785,2.87791,0.25759,0.00827,1.58089,-1.31812,0.83363,-1.72579,0.73610
2003-aug24,ens1,200309,-0.52253,-1.63853,0.33660,1.72793,1.05276,-0.29499,-1.76828,2.38759,0.62865,0.80988
2003-aug29,ens1,200309,-0.21689,0.08475,-0.47111,0.94930,0.62955,0.82831,-0.48688,-0.03384,-1.59765,0.90219
2004-jun15,ens1,200407,0.15202,-0.23879,0.23582,-1.27577,-0.79994,-0.66779,0.45413,0.44098,-0.09598,0.44553
2004-jun20,ens1,200407,0.53279,-0.05646,-1.02167,-0.30836,-0.19461,0.25148,-0.61302,-0.49689,0.52573,-0.51871
2004-jun25,ens1,200407,0.13425,-0.25554,-0.38823,0.00030,0.07940,-0.49194,-1.15980,0.10830,0.16380,-1.27626
2004-jun30,ens1,200407,0.72285,0.12150,-0.23795,0.11647,-0.99274,0.91618,-0.70591,0.35440,-0.53792,0.45515
2004-jul15,ens1,200408,2.12613,-0.13917,-0.34446,-0.38024,0.68225,-1.31760,0.21831,-0.65452,-0.48136,-0.13334
2004-jul20,ens1,200408,2.28130,0.94380,-0.22142,0.62660,-1.37072,-0.14971,-0.21537,0.10219,0.39923,0.47161
2004-jul25,ens1,200408,-0.27081,0.93328,-1.50111,1.23432,-1.22153,-0.68014,0.07941,-0.14718,0.22543,0.58667
2004-jul30,ens1,200408,0.18949,-1.04386,-0.24465,-1.11640,-1.12851,-1.13295,-0.10327,0.49834,0.41943,1.07690
2004-aug14,ens1,200409,0.51280,-0.19825,-0.52037,1.54695,-1.07798,-0.57176,0.09718,2.52222,0.98344,1.31890
2004-aug19,ens1,200409,0.20436,1.21370,-0.19869,-1.19125,0.23386,1.24940,0.22098,-1.82166,1.97042,-0.53423
2004-aug24,ens1,200409,-0.45243,-0.62551,-0.28992,0.58943,1.10639,-0.02929,-0.02429,-0.47004,1.05468,-0.65033
2004-aug29,ens1,200409,-0.35287,1.41527,-0.17809,-1.13862,-0.39524,-1.51480,-0.19644,-1.11254,0.17827,-0.18003
2005-jun15,ens1,200507,1.07955,-0.15099,-1.04171,0.10646,1.01497,-0.00337,0.52581,0.03353,0.09183,-1.27567
2005-jun20,ens1,200507,-0.50992,0.95965,-0.30979,-2.06529,0.83006,0.25316,-0.04634,-1.11543,1.77612,-1.03808
2005-jun25,ens1,200507,0.66483,0.77101,0.26061,-0.52535,0.62267,1.29998,0.87258,-0.17352,-0.81964,0.56822
2005-jun30,ens1,200507,0.16228,0.04127,-0.16626,-0.44645,1.11804,0.76378,0.53023,0.38350,-0.29909,-1.06611
2005-jul15,ens1,200508,0.30365,0.13195,0.02971,0.78220,0.38252,-0.39998,-0.05097,0.08017,-0.08991,-0.01495
2005-jul20,ens1,200508,-1.32015,1.63525,-0.51453,-0.69509,0.30949,-1.20727,0.96227,0.46309,-0.76520,-0.93898
