init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
1998-dec22,ens1,199901,0.64510,0.24518,0.92200,-0.37480,1.15668,-0.08357,-0.73150,0.61599,0.83919,0.07847
1998-dec27,ens1,199901,-0.39105,-0.47620,0.59071,-1.55000,0.72262,0.11384,-0.95731,1.09919,0.82822,1.15433
1998-jan16,ens1,199802,-2.38668,-1.78033,-1.57199,-1.13763,-1.57154,-1.41859,0.50132,1.44380,0.72077,-0.14828
1998-jan21,ens1,199802,-0.09267,-0.59685,-1.67005,0.19356,-1.53612,0.86927,0.34608,-1.16147,-0.95008,-0.44412
1998-jan26,ens1,199802,-0.37018,-1.69642,-1.88545,-0.92275,-1.37568,1.00172,1.33969,-0.30903,0.32471,0.41625
1998-jan31,ens1,199802,-1.21697,-1.68763,-1.43580,-1.42586,-1.68133,1.04786,1.25567,-0.84653,0.79823,1.66861
1998-feb10,ens1,199803,-0.91248,-2.35307,-1.31875,-1.06781,-0.79565,0.70678,-0.20622,1.76564,0.97496,-0.14299
1998-feb15,ens1,199803,-1.21104,-2.41753,-0.62958,-0.30001,-0.46143,-0.10290,-0.92702,1.28396,1.04676,0.23925
1998-feb20,ens1,199803,-0.97405,-1.23493,-1.30048,0.10379,-1.59298,1.89456,0.28845,-2.36650,-1.55828,0.70491
1998-feb25,ens1,199803,-0.16936,-1.33288,-0.63166,-1.73373,0.31496,1.99366,-0.75207,-0.41317,-0.17316,1.80407
1999-dec02,ens1,200001,-0.88776,0.11055,1.99194,1.18695,0.55997,-0.96516,0.87072,0.00294,1.34763,2.53151
1999-dec07,ens1,200001,0.07011,-0.02545,1.07564,0.43837,1.96920,0.29586,2.19144,-1.40479,2.38067,1.44465
1999-dec12,ens1,200001,1.21903,1.64593,1.69306,0.50087,0.34948,0.92366,0.64764,-1.96619,0.39631,2.01645
1999-dec17,ens1,200001,1.14091,1.46967,0.31329,-0.17220,-0.58897,-0.16203,0.03001,-0.31119,-0.86548,1.28710
1999-dec22,ens1,200001,1.47301,2.62806,0.45701,-0.40165,-0.54925,1.00054,1.13344,-2.29473,-0.17840,1.46013
1999-dec27,ens1,200001,1.40989,1.79406,0.32542,-0.21986,0.58721,-0.60833,0.85251,-1.69986,0.65139,1.62559
1999-jan16,ens1,199902,1.58467,2.50882,-1.23514,-0.76724,-0.43317,1.01622,1.90067,-2.12984,0.18184,0.50174
1999-jan21,ens1,199902,-2.13152,0.01224,0.72103,0.16187,-0.22387,-1.16676,-0.02058,1.67200,1.30817,0.64247
1999-jan26,ens1,199902,-0.29308,1.73562,-0.59791,-1.09322,-0.65290,-0.76772,2.10059,-1.05247,-0.06562,0.63219
1999-jan31,ens1,199902,0.40473,0.72936,-0.53342,-1.02069,-0.96205,1.52633,1.37969,-1.83135,-0.89804,1.51408
1999-feb10,ens1,199903,0.59339,0.40658,-0.24463,-1.02856,-0.37346,1.99216,-0.54046,-0.71768,-0.81701,1.54079
1999-feb15,ens1,199903,0.86679,1.11153,0.03706,-0.17133,0.51087,-0.41903,0.13744,0.30938,-0.16620,1.14699
1999-feb20,ens1,199903,0.51180,1.22028,0.49772,0.34109,0.78161,-1.09509,0.93589,0.87530,-0.88610,0.35262
1999-feb25,ens1,199903,-1.25319,0.13389,-0.36395,-0.49442,-0.68274,-1.51376,0.12106,1.17370,-0.31282,0.19278
2000-dec02,ens1,200101,-0.81661,-0.48462,-0.71545,1.54547,0.35310,-0.47003,0.32938,0.88432,0.61256,-0.89033
2000-dec07,ens1,200101,0.79851,1.63614,-0.35448,0.49303,0.59915,1.18794,-0.62010,-0.52886,-0.85265,-0.41411
2000-dec12,ens1,200101,-0.10681,1.16377,1.40725,0.49944,0.68769,-1.02728,0.69005,0.74828,0.87978,0.01485
2000-dec17,ens1,200101,-1.30047,-0.87102,0.50393,0.74722,0.40221,-1.17739,-0.15330,1.29765,2.03065,-0.81173
2000-dec22,ens1,200101,-1.82058,-1.42620,-0.61043,0.21015,-0.98571,-1.08823,1.07946,0.39266,1.92890,1.00016
2000-dec27,ens1,200101,0.46640,-0.11767,-1.49214,-0.41816,-0.29464,0.07121,-0.77825,-0.61790,-0.68725,0.03978
2000-jan16,ens1,200002,0.64014,0.67703,1.19180,1.80529,0.88643,0.24132,0.29661,-1.05795,-0.30367,1.03401
2000-jan21,ens1,200002,0.99134,0.51264,0.91435,0.72443,0.18019,0.53882,-0.03719,-1.01051,0.27629,0.33174
2000-jan26,ens1,200002,1.57017,0.14905,-1.56737,-1.26045,-1.25907,3.45187,-1.02865,-2.30701,0.07939,1.99944
2000-jan31,ens1,200002,1.17932,1.61351,1.01006,-0.13573,-0.53190,0.50995,0.16953,-1.62137,-0.67733,1.99583
2000-feb10,ens1,200003,-0.37777,0.04580,0.06562,0.15817,-0.07162,-1.45033,1.00931,0.11665,1.53823,1.20277
2000-feb15,ens1,200003,0.54795,1.91779,0.52103,-0.27317,-0.62778,-0.40265,1.40854,0.32228,0.26458,0.66473
2000-feb20,ens1,200003,-0.06931,0.27993,-0.40335,-1.23501,-1.27737,0.59491,-0.51327,0.55874,-1.07672,0.95366
2000-feb25,ens1,200003,1.55372,-0.08154,-1.02085,-1.37531,-0.63513,2.02966,-0.57967,-0.81656,0.41567,1.39891
2001-dec02,ens1,200201,-0.70420,-0.36293,0.93084,-1.14235,-0.20092,-1.30080,-0.16489,1.30392,0.76611,-0.33473
2001-dec07,ens1,200201,-0.79379,-1.10580,-0.18185,-0.88530,0.74179,-0.68273,0.94394,0.74037,1.60376,0.22034
2001-dec12,ens1,200201,0.58946,-0.47307,0.54729,1.14021,0.88603,-0.82642,-0.44352,0.36748,0.69024,0.87766
2001-dec17,ens1,200201,-0.17959,-0.68373,0.55157,1.93306,0.50107,0.39202,-0.45423,-1.02371,-0.18729,0.96394
2001-dec22,ens1,200201,0.57440,-1.16590,1.04062,1.62807,1.52800,0.54577,0.03677,0.63264,1.11676,-0.86002
2001-dec27,ens1,200201,0.20184,-0.58679,0.05163,-0.17579,0.75028,0.24346,-0.17035,-0.11754,0.18403,0.90160
2001-jan16,ens1,200102,-0.07646,1.41684,1.03459,1.17298,-0.33856,-1.65667,1.17984,0.59530,0.81428,-0.55462
2001-jan21,ens1,200102,1.56182,1.52450,0.32066,-0.06553,0.89950,-0.25476,0.28339,-1.36775,0.25140,-0.39162
2001-jan26,ens1,200102,1.06916,0.51293,-0.47818,0.28023,0.52699,0.44610,-0.53122,-1.10145,-0.73941,-1.22291
2001-jan31,ens1,200102,-0.22522,0.10161,-1.25378,0.88858,-0.57571,-0.49426,-1.27597,0.81038,-0.30470,-2.20221
2001-feb10,ens1,200103,-0.30921,-0.95769,-0.00939,-0.26685,0.41357,-0.42967,0.10201,-0.34192,0.29614,0.70542
2001-feb15,ens1,200103,-0.38641,-1.09176,0.23488,0.37195,0.73156,-1.57115,0.83565,1.58314,2.15019,-1.06126
2001-feb20,ens1,200103,-0.63311,-0.60067,0.38401,0.05137,0.55160,-0.60212,0.95492,0.45848,1.30015,0.12740
2001-feb25,ens1,200103,-1.40041,-0.04911,-0.19400,0.39235,-0.32482,-1.31196,-0.12440,1.02014,0.70377,-0.97123
