init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2007-jan,ensmean,200702,-1.17473,-0.65514,0.09674,0.56265,0.00188,-0.23102,-0.22419,0.11896,-0.01180,-0.52662
2007-feb,ensmean,200703,0.43993,-0.12702,0.33876,-0.92849,-0.13353,0.47507,0.33189,-0.20549,0.63471,0.21561
2008-jan,ensmean,200802,0.36704,1.32691,0.88519,-0.32863,-0.44954,-0.30627,0.06610,0.34158,0.44856,0.28279
2008-feb,ensmean,200803,0.86651,0.57351,0.55769,-0.53658,0.10956,0.01009,-0.03499,0.03490,0.25898,0.16542
2009-jan,ensmean,200902,0.45172,0.61792,0.01662,-0.51630,-0.10199,-0.54809,0.08262,-1.81571,-0.40864,0.31066
2009-feb,ensmean,200903,-0.98488,0.65945,0.02646,-0.27012,-0.22329,0.11372,-0.00955,0.14835,0.03656,-0.22724
2010-jan,ensmean,201002,-1.23885,-0.56079,-0.15748,0.48170,-0.02057,1.04341,0.37027,-0.10338,0.02778,-0.73372
2010-feb,ensmean,201003,-1.53262,-1.16699,-0.12133,0.38014,1.16046,0.63913,-1.00071,0.37982,0.19737,-0.30819
2011-jan,ensmean,201102,-0.18159,-0.28585,0.58016,-0.00853,-0.19968,0.45344,0.52000,-0.40208,0.93921,0.75512
2011-feb,ensmean,201103,-0.20320,0.18822,0.82033,0.05846,0.52722,-0.15904,0.15572,-0.21522,0.46320,0.16855
2012-jan,ensmean,201202,0.44003,0.77541,0.88263,-0.55136,-0.23868,0.10342,-0.05616,0.20978,0.50510,-0.50780
2012-feb,ensmean,201203,-0.15438,0.82862,0.40818,0.46672,-0.83353,-0.19563,-0.18924,0.04053,0.84087,-0.94373
2013-jan,ensmean,201302,-0.75686,-0.12297,-0.16647,-0.12305,0.60620,0.02315,-1.44849,-0.13492,-0.47707,-0.25156
2013-feb,ensmean,201303,-1.14894,0.77400,-0.26500,-0.00534,-0.01528,0.01226,-0.60963,-0.42995,-0.36617,-0.31012
2014-jan,ensmean,201402,0.61093,-0.19895,0.99170,-0.05372,-0.07164,-0.27773,-0.52679,0.06733,-0.24560,-0.86905
2014-feb,ensmean,201403,1.18420,0.16171,1.43354,-0.39655,-0.88178,0.00530,0.89424,0.52218,0.27651,-0.32983
2015-jan,ensmean,201502,-0.71352,-1.23875,-0.38984,-0.40316,0.16072,-0.01146,0.41985,0.51007,-0.18454,-0.51489
2015-feb,ensmean,201503,-0.33958,-0.79920,-0.24552,0.96389,1.02690,-0.34519,-0.02273,0.63380,-0.09796,-0.67467
2016-jan,ensmean,201602,-0.28657,-0.65027,-0.07400,-0.65211,0.07228,0.61179,0.31969,0.32309,-1.73578,-1.36737
2016-feb,ensmean,201603,-0.51744,-1.66982,-0.94932,-0.65614,0.21930,-0.11970,-0.09970,0.86447,-1.51112,-1.19457
2017-jan,ensmean,201702,-0.15974,0.61780,-0.37966,-0.40290,-0.05199,-0.46144,0.63189,-0.09931,-1.05791,-1.65964
2017-feb,ensmean,201703,-0.12252,0.21809,0.12527,-0.01837,0.32912,0.00631,-0.91723,-0.79737,-0.99838,-0.99166
2018-jan,ensmean,201802,0.48064,-0.19053,0.20369,-1.42960,0.03679,0.48500,-0.35352,-0.11054,0.31119,-0.74772
2018-feb,ensmean,201803,0.26501,0.64924,0.80608,0.05085,-0.43664,0.24169,0.03969,0.03977,-0.40833,-0.64731
2019-jan,ensmean,201902,-0.92390,-0.29733,-0.63119,-0.08566,0.62934,0.45529,0.09599,-0.46012,-0.20962,-0.69897
2019-feb,ensmean,201903,-0.18740,0.61336,-0.14747,-0.32740,-0.00871,-0.70611,-0.36887,0.02534,-0.31686,-0.62761
2020-jan,ensmean,202002,0.61131,1.03111,-0.34670,0.35715,0.37971,-0.25014,-0.21931,-0.13523,-0.66023,-1.23737
2020-feb,ensmean,202003,0.47258,0.79115,0.77479,-0.29725,-0.07591,-0.05708,0.11808,-0.63067,-0.58427,-0.78149
