init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
1998-jan31,ens1,199802,-1.06129,-1.53548,1.81793,-0.96589,1.43432,-1.33315,-0.59966,-1.29991,0.09341,-1.51941
1998-feb10,ens1,199803,-0.94434,-2.32747,1.26837,1.45726,0.86800,-1.80729,-1.16154,-0.52332,0.55342,0.23643
1998-feb15,ens1,199803,-1.36797,-2.50012,0.36441,1.18014,0.27087,-0.78856,-0.32629,0.03332,0.75209,1.40531
1998-feb20,ens1,199803,-0.72812,-1.01775,-0.02078,-2.42859,1.46926,-1.06347,-1.58775,-1.42995,-2.11441,-1.53453
1998-feb25,ens1,199803,-0.11779,-1.18278,1.68269,-0.63955,-0.50399,-0.47119,-1.76237,-1.25412,-0.36997,-1.08215
1999-dec02,ens1,200001,-0.99158,0.21277,-1.07815,-0.11795,-1.06670,2.59758,0.97019,1.49301,1.26452,-0.91790
1999-dec07,ens1,200001,0.13796,-0.07745,0.15430,-1.74252,-1.81698,0.37066,-0.00885,1.64906,2.58989,-2.16845
1999-dec12,ens1,200001,1.16117,1.45267,-0.45161,-1.95387,-0.19775,2.25376,-0.53534,0.11188,0.79749,-1.88086
1999-dec17,ens1,200001,1.08491,1.40497,0.21949,-0.02787,0.70542,0.45146,0.11659,-0.90578,-1.29725,-0.41036
1999-dec22,ens1,200001,1.38671,2.65119,0.43418,-1.97896,0.80884,1.24617,-0.30269,-0.93996,-0.15574,-1.94529
1999-dec27,ens1,200001,1.38039,1.71074,0.12731,-1.02976,-0.62033,0.61027,1.12811,-0.64336,0.27427,-0.43051
1999-jan16,ens1,199902,1.60875,2.45721,0.90148,-2.13864,0.89984,-1.11888,-0.28720,-1.25100,-0.19875,-2.65325
1999-jan21,ens1,199902,-2.48449,-0.28039,-0.06703,1.55252,0.13486,0.39474,0.79548,0.91877,0.95524,1.37492
1999-jan26,ens1,199902,-0.21101,1.60707,1.35540,-1.04275,0.92698,-0.65098,1.25545,-0.55193,-0.53869,-1.25105
1999-jan31,ens1,199902,0.48371,0.70817,0.95311,-2.20702,1.08590,-0.01793,-1.10457,-0.72883,-1.28129,-2.11547
1999-feb10,ens1,199903,0.82159,0.57001,0.84036,-1.12947,0.23385,0.31634,-2.15897,-1.55291,-0.80852,-1.33713
1999-feb15,ens1,199903,0.93224,1.10548,-0.03370,0.36183,-0.59621,0.31263,0.25240,-0.34359,-0.23142,-0.40357
1999-feb20,ens1,199903,0.84393,1.25860,-0.35949,0.57132,-0.65947,0.39811,1.04121,0.56813,-0.94307,-0.52904
1999-feb25,ens1,199903,-1.09183,0.00292,0.59953,1.55429,0.56299,-0.19853,1.09474,-0.65992,-0.66816,0.91566
2000-dec02,ens1,200101,-0.75863,-0.16161,-1.44975,0.47783,-0.12657,-1.33861,0.28252,0.70449,0.20694,0.40601
2000-dec07,ens1,200101,0.80318,1.65268,-0.73408,-0.53292,-0.50421,-0.21226,-1.32133,-0.42342,-0.71214,-0.19061
2000-dec12,ens1,200101,-0.27478,0.96301,-0.31957,0.50214,-0.44178,1.10772,1.04624,1.53628,0.80044,0.48787
2000-dec17,ens1,200101,-1.62792,-1.01117,-0.65872,1.20432,-0.54437,0.12130,0.84525,1.78086,1.92200,1.84887
2000-dec22,ens1,200101,-1.84648,-1.50831,0.20855,0.50943,0.79374,-0.82359,1.35715,-0.08010,1.34831,0.23347
