init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2007-aug14,ens1,200709,-0.13290,-0.44401,-0.87349,0.43132,-0.22760,1.03172,-0.52270,-1.78187,0.22919,0.55269
2007-aug19,ens1,200709,-0.53643,-0.74885,0.62679,0.35993,-0.58602,0.21922,0.82691,-0.82525,0.25914,-0.16697
2007-aug24,ens1,200709,0.77937,-1.25930,0.30734,0.34873,-1.55752,0.08008,0.03654,1.06149,-1.44372,-1.14437
2007-aug29,ens1,200709,0.14479,-0.61028,1.11693,-0.25933,-1.30826,-0.27297,1.13469,-1.20141,0.62233,0.82261
2008-jun15,ens1,200807,1.01527,0.25010,0.33432,-0.98665,-0.02138,0.51432,-1.96724,0.63133,0.30201,-0.52863
2008-jun20,ens1,200807,0.63713,1.06473,0.72474,-1.04282,-0.91394,0.06501,-0.53264,1.17902,-0.87980,-0.68660
2008-jun25,ens1,200807,-0.00425,0.08132,0.40748,-0.21345,0.24649,0.29429,0.74301,0.06938,0.58857,-0.62157
2008-jun30,ens1,200807,1.07172,0.68649,0.85012,-0.43491,0.78672,-0.69919,-0.21855,0.56574,-1.10775,-0.17489
2008-jul15,ens1,200808,-0.23345,-0.35498,0.24641,-0.08971,-1.03145,-0.19786,1.31553,-0.74150,0.03771,-0.35495
2008-jul20,ens1,200808,0.16814,0.34308,-0.47340,-1.21776,0.24150,0.51963,-1.12215,0.75307,0.35324,-0.57434
2008-jul25,ens1,200808,-0.56383,0.71753,-0.01756,0.38409,0.24908,-1.18631,1.22952,0.58149,0.15831,-0.04397
2008-jul30,ens1,200808,1.69503,0.54156,0.63266,-0.90697,1.21124,0.57091,-1.79649,1.51524,0.29148,-0.52816
2008-aug14,ens1,200809,-0.40016,-0.24117,0.48961,-0.13798,0.09194,-1.31033,0.20931,0.17382,0.85116,-1.16447
2008-aug19,ens1,200809,-0.51875,0.56021,0.14443,-0.22702,-0.17674,-1.32880,0.96701,0.74434,-0.53009,-0.06249
2008-aug24,ens1,200809,-0.22412,0.15947,-0.23076,-0.54597,0.18836,0.32082,0.24076,0.22880,0.70931,-0.11404
2008-aug29,ens1,200809,1.66617,0.57463,0.80738,-1.11492,1.96937,1.53342,-1.40058,2.45699,0.72871,-0.51317
2009-jun15,ens1,200907,0.34631,0.09704,0.47549,0.03549,-0.78712,0.50326,0.48854,-0.08553,-1.15643,-0.27655
2009-jun20,ens1,200907,-0.36970,0.73949,-0.28080,-1.39632,-0.26720,1.21534,0.71817,1.56331,-0.49020,1.66315
2009-jun25,ens1,200907,0.20816,0.32670,0.55269,-1.13398,0.02680,0.35627,-0.06829,0.64754,0.14920,0.19165
2009-jun30,ens1,200907,0.62917,1.07209,1.38450,-1.30604,0.54848,0.59672,0.57486,-0.47924,0.57751,-0.28845
2009-jul15,ens1,200908,0.46603,0.17872,-0.84034,0.51375,-0.59514,1.13820,-0.08619,1.12636,-0.00170,0.60878
2009-jul20,ens1,200908,-0.01098,-0.36475,1.19282,-0.65981,-0.45176,0.59328,0.76239,-0.31549,0.56027,0.09651
2009-jul25,ens1,200908,0.09656,-0.21265,0.22837,-0.62392,0.23714,-0.48299,-1.33096,0.39861,1.42371,-0.59478
2009-jul30,ens1,200908,-0.48607,0.20613,-0.24708,-0.05532,-0.20222,0.30976,-1.19910,-0.31312,-0.07121,1.41107
2009-aug14,ens1,200909,0.12368,-0.76242,-0.38878,-0.03410,0.14496,-0.33610,-1.08048,0.51814,-0.04860,-1.20012
2009-aug19,ens1,200909,-0.80986,0.12681,1.74675,-0.90072,0.75193,-0.34914,-0.84398,-0.58104,-0.75364,0.39774
2009-aug24,ens1,200909,0.02948,-0.83375,0.92445,-0.47517,-1.88793,-0.05929,1.39142,1.02998,0.15865,0.25892
2009-aug29,ens1,200909,-0.60506,-0.43663,0.42482,-0.89874,-0.70083,0.23940,-0.79030,0.64845,1.07622,0.59476
2010-jun15,ens1,201007,0.07094,-1.40103,-0.48019,1.07060,0.53579,0.90651,1.57543,-1.85839,1.02999,-0.72344
2010-jun20,ens1,201007,-1.38572,-0.51282,-1.53920,1.47789,-0.36679,0.28827,1.11568,0.19031,0.76601,-0.70291
2010-jun25,ens1,201007,-0.20231,-1.14955,-0.10054,0.75870,0.88485,1.48402,0.65491,-0.45285,0.93927,-1.61580
2010-jun30,ens1,201007,-1.58335,-0.63164,-0.94339,0.42325,-0.11360,0.32284,0.62690,0.20548,1.14421,-1.69158
2010-jul15,ens1,201008,-0.55925,0.05749,-0.07551,0.94508,-0.26994,0.47323,0.71835,0.34830,0.23739,0.03539
2010-jul20,ens1,201008,-0.18653,-1.07612,-0.34721,0.22465,1.29423,1.08618,0.13495,-0.08271,2.01771,0.17013
2010-jul25,ens1,201008,-0.18607,-1.25116,-0.52009,0.69979,0.18675,1.67862,-0.33416,0.34845,0.99624,-0.46524
2010-jul30,ens1,201008,-0.27982,-0.79003,-2.33957,1.44169,0.43982,1.09458,0.50816,0.59717,0.56376,0.39065
2010-aug14,ens1,201009,-0.20022,-0.18874,-0.93020,1.76428,0.66347,-0.17559,-0.14001,-0.51805,1.52621,0.46463
2010-aug19,ens1,201009,0.64760,-1.02167,-0.27610,1.16398,-0.10114,1.68528,0.86806,-0.44317,0.79406,-1.33605
2010-aug24,ens1,201009,0.01378,0.02589,0.59536,0.97239,0.85247,-0.60147,1.67965,0.82015,0.16675,-0.19974
2010-aug29,ens1,201009,-0.25146,-0.24519,0.10353,1.46031,-0.41322,0.29232,1.36710,1.61287,1.45864,-0.95440
2011-jun15,ens1,201107,0.19592,0.02208,-0.65647,1.17693,0.31517,0.85550,-0.70319,-0.09016,-0.12506,-0.90476
2011-jun20,ens1,201107,0.26345,-0.30472,-0.67090,0.12501,0.98358,0.07359,0.05734,-0.41167,0.30213,-2.08292
2011-jun25,ens1,201107,0.45561,-0.44881,-0.49861,0.42657,0.70585,0.96049,-0.85014,0.34220,0.56940,-0.16371
2011-jun30,ens1,201107,-0.13958,0.13139,-0.40652,0.40747,0.21792,1.12878,0.97651,0.41065,-0.64551,-0.47989
2011-jul15,ens1,201108,0.54452,-0.83454,-0.09599,0.58847,0.67945,0.12193,-1.22250,-0.14175,0.19602,-0.69074
2011-jul20,ens1,201108,-0.59830,0.09565,-0.74931,0.17199,1.46557,0.55699,-0.25498,0.78158,0.25402,-2.15888
2011-jul25,ens1,201108,0.65535,-0.46297,-0.06589,1.21412,0.40806,0.19125,-1.12802,0.44694,0.49344,-1.07126
2011-jul30,ens1,201108,0.70635,0.21691,0.59910,-0.06576,1.73161,1.25780,-0.28770,0.96713,0.69978,-0.37125
2011-aug14,ens1,201109,0.64688,0.11435,0.55260,1.14513,-0.37273,-0.19095,0.14707,-0.41296,-0.22575,0.90118
2011-aug19,ens1,201109,0.42752,0.49428,0.27452,-0.46129,-0.12968,0.87320,0.47632,1.31214,-1.79049,-0.35854
2011-aug24,ens1,201109,-0.13342,-0.11863,0.59021,0.25043,-0.34757,-0.46438,1.35191,-1.19830,0.64025,-0.74433
2011-aug29,ens1,201109,-1.40437,0.21852,-0.67116,0.75288,0.45960,0.46737,-1.32517,-0.03041,1.29000,0.40281
2012-jun15,ens1,201207,0.59930,-0.64823,-1.15813,1.33522,1.01439,-0.33942,-1.90876,0.03816,0.89300,-0.91824
2012-jun20,ens1,201207,0.60028,0.23744,-0.31948,0.43685,1.26439,0.01311,-1.22320,0.66097,-0.95075,-0.61013
2012-jun25,ens1,201207,0.37075,0.12394,-0.61886,0.08965,1.76727,0.78478,-1.76079,0.38296,0.12755,-0.15932
2012-jun30,ens1,201207,-0.79370,-0.76281,-0.28633,0.77904,-0.00978,-0.85573,0.06787,-0.18090,0.69682,-0.72031
2012-jul15,ens1,201208,1.33373,0.20260,0.37815,-0.17644,1.72135,1.34393,-2.57295,0.11094,0.25017,0.44530
2012-jul20,ens1,201208,0.27150,-0.15676,0.10912,0.35077,1.19188,0.69719,-0.80152,0.30564,0.55067,0.36467
2012-jul25,ens1,201208,-0.03193,0.80832,0.09608,0.88933,-0.11509,-0.18356,0.10304,-0.01510,-0.55969,0.30503
2012-jul30,ens1,201208,0.16342,0.82287,-0.26411,0.27025,0.41290,0.05734,0.56008,0.73003,-0.35752,-0.74232
2012-aug14,ens1,201209,2.03269,0.21611,1.50492,0.11067,0.99366,0.12647,0.14549,1.84290,-0.33236,-1.10784
2012-aug19,ens1,201209,-0.76837,-0.29661,-1.70099,-0.32829,-0.90102,0.58318,-1.32843,0.37346,0.53097,-0.21257
2012-aug24,ens1,201209,0.18528,0.37523,-1.15001,-0.19120,1.02569,-1.04728,-0.19395,-0.70569,0.61336,-1.54487
2012-aug29,ens1,201209,-0.54848,-0.95560,-0.02637,0.38898,-1.05965,-1.61690,-0.10163,-0.51761,1.50031,-1.12910
2013-jun15,ens1,201307,-0.20339,-0.15542,-0.69027,0.92866,0.93876,0.02052,-1.08425,1.15732,0.91716,0.03678
2013-jun20,ens1,201307,-0.57533,-0.42464,-0.24743,0.68475,-0.17656,1.28599,0.42696,-1.16686,-0.06373,-1.41880
2013-jun25,ens1,201307,-0.29863,-0.34908,-0.62339,1.17555,-0.11122,-1.19606,-0.85367,-0.82327,-0.89454,0.12908
2013-jun30,ens1,201307,-0.54193,-0.25602,-0.35891,0.98178,-0.64576,-0.86317,0.50448,-0.47484,-0.23822,-0.29299
2013-jul15,ens1,201308,-0.89285,-0.00029,-0.43797,0.45597,0.19840,-0.26686,-0.15146,-0.84526,-0.01669,0.15515
2013-jul20,ens1,201308,0.66399,0.05025,0.17245,0.50131,0.62509,0.03062,-1.90452,-1.04463,0.05247,-0.27344
2013-jul25,ens1,201308,-0.38148,-0.29716,-0.61717,0.33331,0.98769,-1.21969,-1.52558,-0.33707,0.21652,-0.11194
2013-jul30,ens1,201308,-0.99066,-0.20695,-0.47519,-0.10850,0.48112,-0.95917,-0.21175,-1.01808,1.10032,0.45215
2013-aug14,ens1,201309,-0.78828,-0.50338,-0.51709,0.83746,-1.53727,-0.63236,1.33915,0.04784,0.58980,-0.79176
2013-aug19,ens1,201309,-0.20342,-0.26636,0.14457,0.35689,0.05438,0.82734,1.71587,-0.33811,0.67435,-0.27217
2013-aug24,ens1,201309,-0.64023,0.23384,-0.84568,0.81396,-0.61408,-0.17356,1.97729,-0.36170,0.56143,1.00005
2013-aug29,ens1,201309,0.56901,-0.75498,-0.47019,-0.02009,0.10696,1.68545,1.37957,-0.59678,-0.97408,-1.49089
2014-jun15,ens1,201407,-1.12426,-0.59004,-0.66403,0.40077,-1.07863,-0.37587,1.10558,-0.14613,0.33150,0.26251
2014-jun20,ens1,201407,0.17458,0.18689,-0.69509,0.00875,0.20340,0.39501,0.43641,0.57906,-0.27366,-1.55278
2014-jun25,ens1,201407,-0.71932,0.03597,-0.73029,0.03270,-0.64203,-0.10739,0.97451,0.62668,0.22509,0.17645
2014-jun30,ens1,201407,-0.38356,-0.34752,-0.73159,0.05862,-0.85390,-0.25354,2.11116,-1.11331,-0.50231,-0.07153
2014-jul15,ens1,201408,-0.83722,-0.00875,-0.94339,0.38402,-0.24145,0.87155,0.49839,-1.52421,0.22705,-0.09820
2014-jul20,ens1,201408,-1.32836,0.14736,-0.48880,-1.07774,0.83630,0.69746,-0.02121,0.27527,0.72595,-0.40154
2014-jul25,ens1,201408,-0.71968,-0.75065,-0.60660,-0.78572,-0.67199,-0.25466,1.05069,-0.56260,0.19702,0.11261
2014-jul30,ens1,201408,-0.90964,-0.24271,-0.27130,-0.51738,-0.74759,-1.62537,0.00039,-0.10119,-1.10600,0.37726
2014-aug14,ens1,201409,0.33413,-0.18760,-0.03957,1.40037,0.72204,-0.02013,0.32287,0.84285,0.89099,0.87717
2014-aug19,ens1,201409,0.07963,-0.72282,0.56246,0.39013,-0.60937,0.41580,0.73177,1.00956,-0.91157,-1.01336
2014-aug24,ens1,201409,-0.83627,-0.01160,-0.03999,0.85155,-0.89308,-1.18986,1.10120,-0.40480,0.76046,1.09845
2014-aug29,ens1,201409,-1.66129,0.04168,0.79903,-0.31613,-1.18221,-1.02128,0.55241,0.97477,0.97199,1.55501
2015-jun15,ens1,201507,-0.96874,-1.10715,-0.60574,0.76920,-0.45781,-0.10024,1.17243,-0.88652,-0.14155,-0.09895
2015-jun20,ens1,201507,0.19024,-0.89829,0.03292,0.08193,0.04019,1.29394,0.13862,-0.32782,-0.78155,1.23209
2015-jun25,ens1,201507,-0.44517,-0.97377,0.35425,-0.21921,-0.02349,1.89977,0.67170,-0.52058,0.59349,0.74269
2015-jun30,ens1,201507,-0.10367,-0.63668,0.60899,-1.00061,1.59387,1.57192,-0.85957,0.34996,1.15082,1.35660
2015-jul15,ens1,201508,0.50965,-0.05376,-0.83454,0.64863,0.04651,0.62607,1.16183,1.59433,0.16121,0.51481
2015-jul20,ens1,201508,0.00402,-0.26172,-0.19842,0.87488,0.49979,-0.27254,0.63251,0.68247,-0.17913,1.17137
2015-jul25,ens1,201508,-1.11821,-0.23217,-0.22827,0.34947,-0.49082,-0.77713,0.01209,-0.65430,0.48218,-0.07792
2015-jul30,ens1,201508,-0.22932,-0.26528,0.32912,-0.28553,0.91394,0.88611,-0.83650,0.30071,0.50484,-0.30608
2015-aug14,ens1,201509,-2.02797,-0.23340,-0.86566,0.90438,-0.16296,0.49507,-0.11774,-0.42049,1.20109,1.05690
2015-aug19,ens1,201509,-0.73936,-1.11140,-0.33245,0.41541,0.97018,-0.69980,0.36595,0.03795,1.06608,-1.25693
2015-aug24,ens1,201509,-0.16351,-0.71639,-0.62114,0.31977,0.52662,0.72951,0.27749,0.28483,0.28804,-0.24632
2015-aug29,ens1,201509,-0.52947,-0.01127,0.14043,0.30931,1.50640,1.08860,-0.17437,0.02331,1.06447,-0.11644
2016-jun15,ens1,201607,-0.31458,-1.13721,-1.35776,1.83437,1.07748,0.36283,0.16328,-1.30587,0.61556,-0.58663
2016-jun20,ens1,201607,-1.42348,-1.38122,-1.07622,0.12466,0.87165,0.91241,0.84977,-0.52714,1.35264,-0.37579
2016-jun25,ens1,201607,-1.45537,-1.17306,-1.37686,0.89109,-0.42467,0.57419,0.44118,0.45397,1.25142,-0.67657
2016-jun30,ens1,201607,-1.03238,-0.96619,-0.98023,1.37197,-0.38158,-0.34695,0.46250,-0.88837,-0.35776,-0.94977
2016-jul15,ens1,201608,-0.82448,-1.76119,-1.72275,1.14704,1.58345,1.86852,-1.53833,0.60808,2.30964,-2.14006
2016-jul20,ens1,201608,-0.55899,-1.20539,-1.73943,0.90362,0.65082,0.59330,-0.42822,-0.75009,0.07244,-0.64508
2016-jul25,ens1,201608,-0.50227,-0.97575,-0.85440,0.66287,1.05222,1.42063,0.21238,0.80570,1.21788,-1.60297
2016-jul30,ens1,201608,-0.98398,-1.43787,-2.01052,1.33454,0.39675,-0.50874,-0.64104,0.43421,1.47389,-0.91555
2016-aug14,ens1,201609,0.12408,-0.94653,-0.79197,0.89574,0.76872,1.05461,0.81132,0.02846,-0.22760,-1.49735
2016-aug19,ens1,201609,0.09728,-0.98758,-0.30518,-0.20533,0.95203,1.79804,-1.82375,0.34339,0.37543,-0.68172
2016-aug24,ens1,201609,-0.92942,-1.68433,-0.49229,0.86934,0.32201,0.72770,0.66814,-0.18138,1.65002,-1.10381
2016-aug29,ens1,201609,-1.05756,-1.27308,-1.60662,1.25041,0.00307,0.61556,1.30370,-0.65083,0.88677,0.13279
2017-jun15,ens1,201707,0.23558,-1.40234,-0.06404,0.15980,-0.00372,1.70989,0.37332,0.41229,1.06353,-1.00064
2017-jun20,ens1,201707,-0.74448,-1.03299,0.37145,0.30706,-0.80622,1.29209,0.50527,-0.65125,0.17716,0.30302
2017-jun25,ens1,201707,-1.72914,-0.09637,-0.68300,1.91425,-0.04483,-0.66150,-0.08757,0.06822,0.49727,0.72600
2017-jun30,ens1,201707,-0.21105,-0.44668,-0.95731,0.45175,-0.11318,2.49212,-0.09225,0.05336,-0.12340,-0.29990
2017-jul15,ens1,201708,-1.13477,0.23235,-0.24991,0.19314,0.33785,1.49489,0.19796,-0.18969,-0.11558,0.88651
2017-jul20,ens1,201708,-1.40106,-0.50267,-0.60917,1.47378,-0.28461,-0.36649,-0.13726,-1.03294,0.31175,0.80622
2017-jul25,ens1,201708,0.32835,-1.25172,0.01440,0.47961,-0.69128,0.59250,0.46612,-0.65957,-0.41625,0.32459
2017-jul30,ens1,201708,0.29062,-1.51254,-0.35511,0.48452,0.65654,1.39758,-0.25984,-0.29357,0.46010,0.63927
2017-aug14,ens1,201709,-1.54925,-0.83013,-1.99686,-0.05648,0.48240,0.38069,0.84741,-1.70890,0.25214,0.09725
2017-aug19,ens1,201709,-0.84747,-0.27984,0.82826,0.23805,-1.07853,-0.54199,0.19336,-0.80108,0.68409,-0.47058
2017-aug24,ens1,201709,-0.48837,-1.01658,0.39912,0.16653,0.23372,-0.26011,0.34361,-0.07292,-0.40154,-1.19206
2017-aug29,ens1,201709,0.27079,-0.82745,-0.86065,0.60266,0.49200,0.34262,0.02317,0.51031,-0.90822,-0.95468
2018-jun15,ens1,201807,0.17329,-0.61751,-0.68477,0.69886,0.77497,1.33495,-0.98059,0.72134,0.74468,1.03523
2018-jun20,ens1,201807,-1.15856,-1.11483,-0.59545,1.19643,0.06441,-0.96888,1.34997,-0.69905,1.14254,-1.09700
2018-jun25,ens1,201807,-0.33691,-0.77936,-0.79185,1.07536,0.87264,0.37597,-0.40466,0.31695,1.06345,-0.84035
2018-jun30,ens1,201807,-1.65845,-0.92700,-0.34743,0.89210,0.31315,-0.37321,2.13112,-1.08847,1.55136,-0.83083
2018-jul15,ens1,201808,-0.81906,-0.95111,-0.62063,0.89959,0.15444,-0.16152,-0.77399,0.98724,-0.56310,-0.73613
2018-jul20,ens1,201808,-0.07704,-0.22746,0.06385,0.43210,1.21193,0.59626,-0.27093,0.82904,0.31385,-0.55913
2018-jul25,ens1,201808,-0.81087,0.65808,-0.10763,-0.32714,0.16667,1.15304,0.20520,0.25965,-0.52755,0.77083
2018-jul30,ens1,201808,-1.59297,0.42420,1.01083,0.53780,0.18001,-0.26906,1.84639,-0.62081,-0.15602,0.29461
2018-aug14,ens1,201809,-0.52463,-0.30136,0.26979,-0.07484,0.63121,-0.57160,0.96498,-0.01200,-0.51424,0.11188
2018-aug19,ens1,201809,-1.35099,0.34420,0.80075,0.90843,0.05654,-0.48682,1.88204,-1.69934,-0.83472,0.84443
2018-aug24,ens1,201809,-0.84934,-0.99474,0.59576,0.85689,-0.98939,-2.09823,1.42519,-1.58743,1.68553,-0.79926
2018-aug29,ens1,201809,-0.45307,0.65377,-0.01323,0.37281,1.14480,-0.95742,0.78184,0.01967,0.85480,0.53109
2019-jun15,ens1,201907,-1.05385,-0.39220,-1.00812,0.43651,0.30888,0.75238,0.00999,-0.38927,-0.02009,0.42349
2019-jun20,ens1,201907,-1.13871,-0.33164,-0.90804,0.64707,1.13211,0.52433,0.78028,0.18828,0.21201,-0.18952
2019-jun25,ens1,201907,-1.20713,-0.23160,-0.76904,0.49810,1.21240,0.26774,-0.40045,-1.09736,0.40028,-0.30593
2019-jun30,ens1,201907,-0.43566,-0.28627,-0.68525,0.30146,-0.38257,0.76193,-0.17219,0.64222,0.09414,1.49371
2019-jul15,ens1,201908,-0.81413,-0.70838,-0.72816,1.03306,0.85591,-0.17094,0.63467,-0.83951,0.50704,-0.20197
2019-jul20,ens1,201908,-0.42469,-0.87627,-0.20584,0.68982,1.56580,1.58020,0.47516,-0.01875,0.50959,-1.55073
2019-jul25,ens1,201908,-0.28849,-0.73761,-1.41722,1.54581,1.18612,0.36835,-0.94510,-0.12852,1.05914,0.09836
2019-jul30,ens1,201908,0.42490,-1.26629,0.18336,0.38215,0.55507,0.55064,-0.50160,0.01974,-0.08646,0.72012
2019-aug14,ens1,201909,-1.25962,-1.27082,-1.78669,0.73964,1.06479,0.89514,-0.03611,0.48935,0.11349,-0.29957
2019-aug19,ens1,201909,-1.00084,-1.31994,-0.69524,0.29220,1.40109,0.48307,-1.24370,1.15096,1.04434,-1.08141
2019-aug24,ens1,201909,-0.25407,-1.09550,-0.01118,0.60592,1.42313,1.63576,-0.14348,-1.05117,0.54546,0.01270
2019-aug29,ens1,201909,-0.61304,-1.30685,-1.97370,0.04269,-0.72272,1.99900,0.57185,-0.03861,-0.57884,-1.23159
2020-jun15,ens1,202007,-2.27581,-0.69282,-0.84270,0.97747,0.33479,-0.48984,1.28257,-0.86528,1.24765,-1.05243
2020-jun20,ens1,202007,-1.25067,-1.07596,-0.00175,0.05308,0.04292,1.71395,1.23960,-1.01292,0.62756,-0.68453
2020-jun25,ens1,202007,-0.42534,-0.25430,-0.13576,0.23479,-0.23128,2.04080,0.55154,0.50641,0.53392,0.44294
2020-jun30,ens1,202007,0.06072,-1.12437,-0.87176,0.67884,0.66069,1.61692,-0.71808,-0.77008,0.84219,-0.04973
2020-jul15,ens1,202008,-1.31845,-1.97602,-0.89775,1.32561,0.47829,0.96856,2.49165,-1.10168,1.13177,-1.63718
2020-jul20,ens1,202008,-0.28068,-1.26512,-0.29649,1.07787,0.22367,1.44049,1.35248,-0.39338,0.90145,-1.05717
2020-jul25,ens1,202008,-1.11355,-1.01274,0.37325,0.55955,0.62938,0.56443,1.27737,-0.44730,0.54580,0.46406
2020-jul30,ens1,202008,-0.36332,-1.36824,-0.82690,0.34520,0.86257,1.28221,0.10252,-0.97427,-0.36425,-0.45035
2020-aug14,ens1,202009,-0.81095,-0.63668,0.78408,0.45173,-0.20948,1.07291,-0.47329,-0.87111,1.46645,0.54232
2020-aug19,ens1,202009,-0.63062,-1.59905,-1.18813,0.63804,0.78015,1.74730,1.40813,-0.50698,0.37458,0.36916
2020-aug24,ens1,202009,-0.40510,-1.48338,-0.05375,0.70900,0.42920,1.82241,-0.98883,-1.11763,3.19344,0.67213
2020-aug29,ens1,202009,-0.83010,-1.09516,-1.37488,0.90026,1.42198,0.45338,1.14020,-0.58764,1.19195,-0.65691
2021-jun15,ens1,202107,-2.16453,-1.30061,-0.95562,1.28651,0.99164,-0.92671,1.41665,-0.77321,1.81148,-1.77407
2021-jun20,ens1,202107,-0.29567,-0.97799,-0.46552,1.37768,0.76326,0.31681,0.47245,-0.94467,0.84454,-0.57625
2021-jun25,ens1,202107,-1.39077,-1.51564,-1.60101,1.67165,0.68816,-0.57220,1.52884,-1.56457,0.76711,-0.10090
2021-jun30,ens1,202107,-1.62950,-0.86481,-0.68663,1.07100,0.87477,-0.40406,0.89560,0.26590,1.24362,-1.53313
2021-jul15,ens1,202108,-0.82732,-2.39979,-1.19195,1.06809,1.19381,-0.43787,-0.23935,-1.82946,1.54051,-1.72914
2021-jul20,ens1,202108,-1.23982,-0.82624,-1.12450,0.76406,0.68988,-0.51192,0.51094,-0.09450,0.00779,-1.13537
2021-jul25,ens1,202108,0.04571,-1.84831,-1.50038,0.40653,0.34824,1.95121,0.57499,-0.84791,1.07219,-0.64785
2021-jul30,ens1,202108,-0.75327,-1.38948,-0.91257,0.41332,0.73138,0.52925,0.75169,-0.74639,1.88940,-1.38998
2021-aug14,ens1,202109,0.51511,-0.73578,1.25936,0.26942,0.67895,0.69458,0.88882,-0.92156,-0.94965,-1.02275
2021-aug19,ens1,202109,0.55289,-1.55398,-0.70007,0.08680,1.90712,0.52818,-0.03099,-0.75623,0.66943,-0.59898
2021-aug24,ens1,202109,0.40944,0.64589,-0.60129,1.21363,1.12440,0.71972,-0.10034,0.34253,-0.86101,-0.01291
2021-aug29,ens1,202109,-1.40285,-0.83314,0.00499,0.53957,-1.23641,-1.07970,1.45236,-1.89390,1.40472,-0.17028
2022-jun15,ens1,202207,-1.38652,0.10328,-0.63000,0.11898,0.03788,-0.44416,0.13204,-0.65210,0.22509,-0.88472
2022-jun20,ens1,202207,-1.03260,-0.47540,0.24323,0.54163,1.12858,-1.43920,0.70337,-0.81631,0.29841,-0.32711
2022-jun25,ens1,202207,-1.21786,-0.15634,-0.56800,0.82011,0.69766,-1.63810,-0.45826,-0.76024,1.53346,-1.04711
2022-jun30,ens1,202207,-0.29914,-0.44454,-0.90224,1.16362,0.56200,0.38869,0.81561,-0.59433,1.20836,-1.38072
2022-jul15,ens1,202208,-0.44756,-0.75222,-0.66458,0.53877,1.71858,0.99377,-0.23850,1.37332,0.69387,-1.67059
2022-jul20,ens1,202208,-1.19422,-0.43787,-1.22972,0.70545,0.32860,1.57842,0.69834,0.33057,0.91611,0.26350
2022-jul25,ens1,202208,-0.18882,-1.00404,-0.34096,0.85841,-0.03533,0.99413,-0.51573,-0.61346,0.90852,-1.15535
2022-jul30,ens1,202208,-0.92650,-0.29775,-0.98171,0.06858,0.96495,0.31488,1.52083,1.02765,0.81079,-0.71056
2022-aug14,ens1,202209,-1.01971,-1.93388,-0.27566,1.77313,-0.70691,0.14388,1.08754,-0.81411,-0.86079,-1.15072
2022-aug19,ens1,202209,-0.94972,-1.00443,-0.69626,0.79012,0.14500,0.89808,0.85588,-0.69044,0.07163,-0.87280
2022-aug24,ens1,202209,0.28586,-1.55446,-1.23540,0.14032,2.68623,2.47712,-1.98323,-0.23949,-0.65883,0.13841
2022-aug29,ens1,202209,-0.34561,-1.13677,-0.20643,1.68312,0.04137,0.71000,1.14090,-0.19225,0.28765,-1.15087
2023-jun15,ens1,202307,-0.24794,-1.25156,-0.56011,0.27464,0.71381,1.47839,-0.25827,0.07970,0.29266,-0.58181
2023-jun20,ens1,202307,-0.79877,-0.51467,-0.58251,1.70973,1.23109,0.46552,-0.59776,-0.93496,0.08805,-0.06503
2023-jun25,ens1,202307,-0.97745,-1.21209,-0.43434,0.99689,0.30259,2.01315,0.29304,-0.91807,1.18116,-1.10789
2023-jun30,ens1,202307,-1.37801,-1.51680,-1.32181,2.16643,0.50024,-0.18275,0.74958,-0.83603,1.11527,-0.26801
2023-jul15,ens1,202308,-0.95462,-1.35142,-1.96432,1.70678,1.82209,1.44712,-0.38436,-0.25649,1.77803,-0.84127
2023-jul20,ens1,202308,-1.34766,-1.71266,-1.12438,1.42512,0.22614,0.66120,1.01368,-1.32404,-0.16189,0.16862
2023-jul25,ens1,202308,-0.70133,-1.75666,-0.71558,1.74510,0.49985,1.30340,-0.17613,-1.26653,0.99062,-0.53434
2023-jul30,ens1,202308,-0.83797,-2.35295,-2.23294,1.94915,-0.01277,1.04202,0.17175,-2.03980,0.87602,-0.08932
2023-aug14,ens1,202309,-2.05387,-2.07175,-0.50410,2.49577,-1.42783,0.40929,0.70746,-1.91887,0.70759,-1.53714
2023-aug19,ens1,202309,-0.11693,-2.10816,-3.26478,1.55591,1.82199,1.20784,-1.51206,-0.63015,1.54960,-2.83959
2023-aug24,ens1,202309,0.29539,-1.92387,-1.54887,1.28256,2.47461,1.76901,0.61564,-0.66484,1.45274,-1.89597
2023-aug29,ens1,202309,-1.08326,-1.96529,-1.86452,2.99818,2.14905,-1.23204,2.41026,-0.82113,0.34929,-0.56309
